ds,Total,y_original,y
2013-12-30,1832650,5,0.2412419535358062
2014-01-06,1832650,1,0.05312911131332482
2014-01-13,1832650,18,0.6841994026669612
2014-01-20,1832650,6,0.2832181913130562
2014-01-27,1832650,1,0.05312911131332482
2014-02-03,1832650,13,0.5361162848999376
2014-02-10,1832650,27,0.9055437506005597
2014-02-17,1832650,8,0.36222793664215874
2014-02-24,1832650,36,1.0866640375466121
2014-03-03,1832650,25,0.8604163572334825
2014-03-10,1832650,21,0.7635504920798386
2014-03-17,1832650,31,0.9901133621770505
2014-03-24,1832650,51,1.3304791286722133
2014-03-31,1832650,32,1.0101836775294133
2014-04-07,1832650,33,1.0298590881900052
2014-04-14,1832650,4,0.19742621394362753
2014-04-21,1832650,27,0.9055437506005597
2014-04-28,1832650,76,1.6384140683772546
2014-05-05,1832650,29,0.9487222925026066
2014-05-12,1832650,13,0.5361162848999376
2014-05-19,1832650,19,0.7113554303480597
2014-05-26,1832650,45,1.2399557831229198
2014-06-02,1832650,19,0.7113554303480597
2014-06-09,1832650,20,0.7377934631236591
2014-06-16,1832650,44,1.2240385966971363
2014-06-23,1832650,36,1.0866640375466121
2014-06-30,1832650,20,0.7377934631236591
2014-07-07,1832650,37,1.1049038982749624
2014-07-14,1832650,23,0.813155840877439
2014-07-21,1832650,21,0.7635504920798386
2014-07-28,1832650,37,1.1049038982749624
2014-08-04,1832650,19,0.7113554303480597
2014-08-11,1832650,36,1.0866640375466121
2014-08-18,1832650,102,1.8818607815371855
2014-08-25,1832650,34,1.0491548350948032
2014-09-01,1832650,20,0.7377934631236591
2014-09-08,1832650,43,1.2078639498789447
2014-09-15,1832650,30,0.9696319646355643
2014-09-22,1832650,52,1.3448005838783053
2014-09-29,1832650,37,1.1049038982749624
2014-10-06,1832650,40,1.1577084357249423
2014-10-13,1832650,48,1.2862414158630298
2014-10-20,1832650,140,2.156311256728907
2014-10-27,1832650,40,1.1577084357249423
2014-11-03,1832650,44,1.2240385966971363
2014-11-10,1832650,61,1.4652241470282397
2014-11-17,1832650,33,1.0298590881900052
2014-11-24,1832650,60,1.452537887816827
2014-12-01,1832650,85,1.7295457777806447
2014-12-08,1832650,23,0.813155840877439
2014-12-15,1832650,40,1.1577084357249423
2014-12-22,1832650,32,1.0101836775294133
2014-12-29,3665300,75,1.6277559977235703
2015-01-05,1832650,41,1.1747079866406853
2015-01-12,1832650,51,1.3304791286722133
2015-01-19,1832650,25,0.8604163572334825
2015-01-26,1832650,56,1.4001194505036685
2015-02-02,1832650,41,1.1747079866406853
2015-02-09,1832650,51,1.3304791286722133
2015-02-16,1832650,58,1.4266720914167932
2015-02-23,1832650,31,0.9901133621770505
2015-03-02,1832650,33,1.0298590881900052
2015-03-09,1832650,59,1.4396886172135184
2015-03-16,1832650,35,1.0680852935454495
2015-03-23,1832650,101,1.873515333711636
2015-03-30,1832650,70,1.5726920760236653
2015-04-06,1832650,53,1.3589198275610839
2015-04-13,1832650,65,1.5144185260203942
2015-04-20,1832650,75,1.6277559977235703
2015-04-27,1832650,54,1.3728424905521321
2015-05-04,1832650,87,1.748716949585151
2015-05-11,1832650,83,1.7099998764422384
2015-05-18,1832650,58,1.4266720914167932
2015-05-25,1832650,153,2.2352229929116554
2015-06-01,1832650,64,1.5023449487525373
2015-06-08,1832650,79,1.6697232058446412
2015-06-15,1832650,71,1.5839500965681714
2015-06-22,1832650,61,1.4652241470282397
2015-06-29,1832650,47,1.2710496734440064
2015-07-06,1832650,82,1.7000817676375746
2015-07-13,1832650,80,1.6799454739200799
2015-07-20,1832650,83,1.7099998764422384
2015-07-27,1832650,90,1.7768017149375592
2015-08-03,1832650,77,1.6489597414494923
2015-08-10,1832650,65,1.5144185260203942
2015-08-17,1832650,61,1.4652241470282397
2015-08-24,1832650,51,1.3304791286722133
2015-08-31,1832650,51,1.3304791286722133
2015-09-07,1832650,73,1.6060928975911835
