ds,y,yhat,yhat_lower,yhat_upper
2022-10-17,43.0,39.299000313415846,28.505879284047293,51.04942418877573
2022-10-24,46.0,37.81039383488075,26.252814726806445,49.20638681636071
2022-10-31,41.0,36.54362286299302,24.970571690685148,48.651840734701345
2022-11-07,34.0,35.71244736462765,25.450261810102653,46.82701273054776
2022-11-14,42.0,35.50057188709475,24.239611896369485,46.636455664045215
2022-11-21,31.0,35.733334690954415,23.66137282843963,46.404990524084944
2022-11-28,35.0,35.55966144519685,24.76679610526389,47.686779586311715
2022-12-05,31.0,33.97410397703041,22.86964634451376,45.627298974189515
2022-12-12,30.0,30.990935067811265,19.755212192055186,43.16027980386988
2022-12-19,27.0,28.17181311135947,16.942663197802837,39.73385009698903
2022-12-26,35.0,27.58191887684814,16.9451040690602,39.681307760393466
2023-01-02,31.0,29.936198417745345,17.953887703281445,41.05589194323179
2023-01-09,47.0,33.795901821151375,23.26826712229024,46.27162548782216
2023-01-16,38.0,36.77281712217741,25.87794286585035,47.27885413486141
2023-01-23,44.0,37.639963112509236,25.582763153969392,47.50188680936985
2023-01-30,40.0,37.271773280026935,25.38734147572966,48.47183249659251
2023-02-06,42.0,37.53657068862235,26.637521589208266,49.60362883168167
2023-02-13,37.0,39.34211829806719,27.964728835106612,49.43001521364057
2023-02-20,51.0,41.783796609306656,30.31533504461668,53.34472312672986
2023-02-27,53.0,43.087786208003656,31.952101484102105,54.52416534696892
2023-03-06,54.0,42.247287431142176,30.806712561058426,53.22441367968144
2023-03-13,42.0,39.771911726835526,28.5229329820926,51.132122936949365
2023-03-20,42.0,37.06771089947428,25.92470096650611,48.64573679720984
2023-03-27,39.0,35.28045396609253,24.01101451392062,47.07542526278668
2023-04-03,21.0,34.67416834888619,23.055210116264337,46.2141750352601
2023-04-10,45.0,34.84259501987677,23.698382002720848,45.963712870326205
2023-04-17,51.0,35.27821001591963,24.263448342873904,47.14593717649752
2023-04-24,39.0,35.73643324880675,24.141407091487945,47.416604649815156
2023-05-01,40.0,36.22558249610206,24.99630975408573,47.52950389824443
2023-05-08,43.0,36.785272763510115,24.30064736984356,47.301981787001694
2023-05-15,35.0,37.2918150614708,25.62992074298862,48.78380087840489
2023-05-22,39.0,37.47280602506822,26.72455336859743,49.06826248123131
2023-05-29,41.0,37.174404486912316,26.373451098888033,48.478643365708166
2023-06-05,43.0,36.66645117481621,24.90447415305703,47.93870427668677
2023-06-12,48.0,36.58404895999975,24.334696963069252,48.262084851037194
2023-06-19,30.0,37.347856432758846,25.941961675569896,48.69522438234972
2023-06-26,47.0,38.53332430178253,27.923043571770652,50.095071458322266
2023-07-03,41.0,38.981773775297924,27.855145352650933,50.47834347962968
2023-07-10,41.0,37.8491888965514,26.508606059536827,48.52365969946167
2023-07-17,38.0,35.68464683028086,24.22161687393924,47.255018491579506
2023-07-24,38.0,34.2807505011762,23.172583022057,45.51048839996456
2023-07-31,36.0,35.12314014015257,23.74761603471472,46.03745774238926
2023-08-07,49.0,37.82992521128706,26.381639570515766,48.174304137386
2023-08-14,43.0,40.25165188078732,29.667279485682258,52.11043515152642
2023-08-21,48.0,40.34799753248741,29.04050498804002,51.875362371563945
2023-08-28,45.0,38.08780025919999,27.440040304108358,49.112359990918186
2023-09-04,33.0,35.484826636082666,24.413531546310534,46.397745062263965
2023-09-11,44.0,34.73410140167907,23.638079609915792,45.29254664913251
2023-09-18,47.0,36.308162762899975,25.417238586014907,47.46563921787949
2023-09-25,41.0,38.79596786776024,28.18595713067436,48.985383142251074
2023-10-02,45.0,40.38944050591506,29.208516119427518,51.91124861485529
2023-10-09,49.0,40.35480342570997,29.812469749754722,51.343445448946795
2023-10-16,51.0,39.17677744597566,27.983929577228032,51.02239173387181
2023-10-23,40.0,37.68129708148132,26.305735250627638,49.48346971297806
2023-10-30,39.0,36.3580180593615,25.38993961204643,47.58992824030844
2023-11-06,31.0,35.43318643042309,25.085981600417583,46.7212186208412
2023-11-13,37.0,35.1062539371072,23.468317632756925,46.33294528993008
2023-11-20,38.0,35.30326779294565,24.199116106617996,46.86076423398594
2023-11-27,38.0,35.28585016289874,24.161057292174767,46.09945492486247
2023-12-04,36.0,33.99543916451664,22.366274840798063,44.743985158608716
2023-12-11,33.0,31.187472347548372,19.52386796166643,43.103169592484484
2023-12-18,37.0,28.17771281558597,17.628957155188324,39.32568649163504
2023-12-25,25.0,27.076955229198514,16.14233026624159,38.629659611025055
2024-01-01,30.0,28.953739795583136,17.770610910579332,40.16314480364293
2024-01-08,41.0,32.720611910331876,20.93831822133523,43.666782006062625
2024-01-15,31.0,36.00261089911894,25.619885400735388,47.03971194420644
2024-01-22,31.0,37.23915123745982,26.361501984032728,47.734939085100024
2024-01-29,44.0,36.95672415524248,26.401987092965197,47.27706518772216
2024-02-05,41.0,36.99244108478695,26.02730258901621,48.006774641676365
2024-02-12,40.0,38.54025909611175,27.82773000869102,49.99455541972977
2024-02-19,46.0,40.995695640590554,29.962644116886032,52.21309740459167
2024-02-26,43.0,42.616934028450856,31.328542115010926,53.587622528226944
2024-03-04,42.0,42.16433553926727,31.02966007649553,53.42867987126604
2024-03-11,49.0,39.88810293410705,28.929378147800108,51.281035673227706
2024-03-18,41.0,37.119965015136536,25.632823862739432,47.745569899704606
2024-03-25,40.0,35.12288280967785,25.038106124234204,46.37314492683572
2024-04-01,43.0,34.32345581357769,22.74505537472016,45.553506877603404
2024-04-08,41.0,34.39482116242138,22.502022729761226,45.202002786378046
2024-04-15,39.0,34.810050336018136,23.462909997381388,45.732851616925394
2024-04-22,35.0,35.26854466778519,24.51028855588435,46.590954632675036
2024-04-29,26.0,35.74686928133693,24.235134498441113,47.227483453849324
2024-05-06,33.0,36.296967588594256,24.44525745283191,47.54345150062377
2024-05-13,45.0,36.83096138983571,24.17412930659313,47.13169429959737
2024-05-20,26.0,37.0895888733516,25.666636120112415,48.77935087880342
2024-05-27,32.0,36.871576534204266,25.662094900879918,48.37873079871833
2024-06-03,33.0,36.359935149260686,25.43798185092712,47.85907891239325
