padecimiento,entidad,sexo,anio_eval,n_semanas_real,total_real,smape_real_prophet,mae_real_prophet,mase_real_prophet,cv_smape_prophet,smape_real_deepar,mae_real_deepar,mase_real_deepar,cv_smape_deepar,smape_real_ensemble,mae_real_ensemble,mase_real_ensemble,cv_smape_ensemble,smape_real_stacking,mae_real_stacking,mase_real_stacking,cv_smape_stacking,smape_real_nbglm,mae_real_nbglm,mase_real_nbglm,cv_smape_nbglm,motor_productivo,criterio_seleccion,smape_ganador,justificacion
Dengue,Chihuahua,mujeres,2026,32,1.0,199.44099963473383,0.09503151307568426,0.07898723164732198,196.27853038740497,199.9225269670905,0.03624356678081794,0.030124523038601927,109.76355138252174,200.0,0.078125,0.06493506493506493,196.7189002085085,200.0,0.078125,0.06493506493506493,196.74885843267984,199.29946849536626,0.03776800954372855,0.031391592348034125,197.8046914283761,DeepAR,mae_real_casi_cero,,"DeepAR: serie casi-cero (total 1 casos), menor MAE real"
Dengue,Ciudad de México,general,2026,32,0.0,200.0,0.07192011919331612,,200.0,200.0,0.0013570122477782468,,109.60971121653304,,0.0,,200.0,,0.0,,200.0,200.0,4687.5,,200.0,DeepAR,mae_real_casi_cero,,"DeepAR: serie casi-cero (total 0 casos), menor MAE real"
Dengue,Ciudad de México,hombres,2026,32,0.0,200.0,0.05787117644587096,0.09077831599352308,200.0,200.0,0.006088256276343688,0.009550205923676374,79.54507935933471,,0.0,0.0,200.0,,0.0,0.0,0.0,200.0,10937.500000057067,17156.862745187558,200.0,DeepAR,mae_real_casi_cero,,"DeepAR: serie casi-cero (total 0 casos), menor MAE real"
Dengue,Ciudad de México,mujeres,2026,32,0.0,200.0,0.06481035465896406,0.06959501171432382,200.0,200.0,0.00039122684155059375,0.00042010936005432885,109.76355138252174,,0.0,0.0,200.0,,0.0,0.0,200.0,200.0,8.166601578352409e-16,8.769505050579767e-16,200.0,NBGLM,mae_real_casi_cero,,"NBGLM: serie casi-cero (total 0 casos), menor MAE real"
Dengue,Coahuila,general,2026,32,4.0,177.77686098088873,0.34539435590541107,0.008350422626906282,149.25653241850787,193.13058778505692,1.3057059464846237,0.031567384623381656,109.60971121653304,187.44673187096166,10.083178757372032,0.24377585391047527,169.69920567982712,187.8137332280979,23.1875,0.5605923239649442,186.3774873978808,192.36927183004084,7.470299724838054,0.18060561438109532,159.9263814945425,Prophet,mae_real_casi_cero,,"Prophet: serie casi-cero (total 4 casos), menor MAE real"
Dengue,Coahuila,hombres,2026,32,2.0,188.9316765402794,0.18545170262948119,0.008252613661720759,156.2502876793226,198.10994039918546,2.346217693302085,0.10440685048764665,79.54507935933471,176.37582624687101,2.5471715442836285,0.11334931082891964,159.61227180898518,181.42857142857142,9.546875,0.42483660130718953,185.31440836514744,193.07253278851368,1.9297561164039339,0.08587428135853968,166.4426133688291,Prophet,mae_real_casi_cero,,"Prophet: serie casi-cero (total 2 casos), menor MAE real"
Dengue,Coahuila,mujeres,2026,32,2.0,187.4918388878622,0.1623953822127881,0.005829110746841525,155.39554734978736,197.0177752371734,0.9297482311334753,0.03337290341701762,109.76355138252174,199.55030347482307,10.840053698600087,0.3890989549693806,177.06597347503617,199.7099319184056,13.115208219242017,0.47076462480734105,183.34025948193604,199.54912824230422,5.138445710702859,0.18444224648624957,180.63210271134164,Prophet,mae_real_casi_cero,,"Prophet: serie casi-cero (total 2 casos), menor MAE real"
Dengue,Colima,general,2026,32,1.0,200.0,0.04775652669918985,0.0013914311703305793,97.19414576199205,195.25372643326727,0.21122778652197444,0.006154319556317202,109.60971121653304,199.9320652173913,98.66506638434961,2.874699193571144,198.3074653131699,199.9320652173913,106.421875,3.1007010834926705,199.65095941190967,197.46184859343492,1.8525819821651222,0.05397671258243095,183.66867552995092,Prophet,mae_real_casi_cero,,"Prophet: serie casi-cero (total 1 casos), menor MAE real"
Dengue,Colima,hombres,2026,32,0.0,200.0,0.011557867915515647,0.0006187916568454085,129.0985231723771,200.0,0.19256740741801193,0.010309782562115411,79.54507935933471,200.0,44.09752830198847,2.36091836316485,198.61148418562328,200.0,51.75,2.7706207127321396,199.77964448717395,200.0,1.1893436849007935,0.06367575358344552,192.72209818724303,Prophet,mae_real_casi_cero,,"Prophet: serie casi-cero (total 0 casos), menor MAE real"
Dengue,Colima,mujeres,2026,32,1.0,200.0,0.042911336658596304,0.002197060436920131,127.1718885128103,196.30093439381386,0.49985170592166506,0.025592407343189252,109.76355138252174,199.87113402061857,49.131480761238215,2.5155318149753967,197.4940180993655,199.87113402061857,54.671875,2.7992,199.5411797194807,196.85587396226558,1.3736909139770708,0.07033297479562603,184.9627687949149,Prophet,mae_real_casi_cero,,"Prophet: serie casi-cero (total 1 casos), menor MAE real"
Dengue,Durango,general,2026,32,1.0,197.38425080663026,0.14041074253121816,0.016690727195389974,191.50750170307745,199.74341814906484,0.056135114195354587,0.006672821895435909,109.60971121653304,200.0,2.515625,0.2990341753343239,198.5277121400952,200.0,2.515625,0.2990341753343239,199.93889417721152,199.99997095414628,0.2210730053748357,0.02627910910845001,192.57996151128685,DeepAR,mae_real_casi_cero,,"DeepAR: serie casi-cero (total 1 casos), menor MAE real"
Dengue,Durango,hombres,2026,32,0.0,200.0,0.10687227663288534,0.021978874371801613,196.03864118540943,200.0,0.006255837376740553,0.0012865475324916305,79.54507935933471,200.0,1.125,0.23136246786632392,198.94778872345907,200.0,1.125,0.23136246786632392,199.77546833591273,200.0,0.10519217819791751,0.021633352842759388,198.9226798174336,DeepAR,mae_real_casi_cero,,"DeepAR: serie casi-cero (total 0 casos), menor MAE real"
